1.035142249432436934e+00,3.421946905373582037e+00,-2.048385077978615576e-01
1.033040383904242354e+00,3.423365453686114002e+00,-2.057341517642458650e-01
1.032204377688661356e+00,3.423053814058290900e+00,-2.057341518925583090e-01
1.032940129457677436e+00,3.423206059999260642e+00,-2.057341518921145251e-01
1.033945134735891891e+00,3.423415780583334733e+00,-2.057341518921119161e-01
1.032772106455091432e+00,3.423170984970376196e+00,-2.057341518921121937e-01
1.032369347259324721e+00,3.423086934432495010e+00,-2.057341518921124712e-01
1.028925479460372827e+00,3.424308086690928565e+00,-2.066222322982170512e-01
1.029885620879489760e+00,3.424122707961932299e+00,-2.066222322868233041e-01
1.030324122616653959e+00,3.424211035261061742e+00,-2.066222322862303062e-01
1.029477909742219088e+00,3.424033632612991873e+00,-2.066222322862354410e-01
1.029216190578817303e+00,3.423978772525248182e+00,-2.066222322862357463e-01
1.023885176193306989e+00,3.425610718321230763e+00,-2.076350828383623504e-01
1.026141563987864380e+00,3.425111506287412233e+00,-2.076350828811771021e-01
1.026808371458794333e+00,3.425242977181500947e+00,-2.076350828789381986e-01
1.027171145570425992e+00,3.425319341160367514e+00,-2.076350828789323422e-01
1.026348024102355483e+00,3.425145932684811267e+00,-2.076350828789324254e-01
1.021084429605089827e+00,3.427149988176800388e+00,-2.085936652086954057e-01
1.028287078639246399e+00,3.427247005465350327e+00,-2.085936609534669306e-01
1.029169203293589518e+00,3.427420529850534248e+00,-2.085936609491303162e-01
1.030422789741010314e+00,3.427685788876746464e+00,-2.085936609490949001e-01
1.029078822578727959e+00,3.427401307111918705e+00,-2.085936609490952054e-01
1.025160253265361421e+00,3.428608620550495978e+00,-2.094992907556430528e-01
1.026378256635793962e+00,3.428421886650761419e+00,-2.094992906960529699e-01
1.025912683750233034e+00,3.428318763084639453e+00,-2.094992906968173030e-01
1.037374972405887830e+00,3.430755835393922926e+00,-2.094992906967328150e-01
2.606834725362122906e+00,2.417934193816027477e+00,2.935264268969087764e-01
2.549443744488483432e+00,2.509049559256939954e+00,2.935153958174666067e-01
2.555388506499632228e+00,2.507929278011194807e+00,2.935153973613691680e-01
2.550527855737727112e+00,2.509403923573481077e+00,2.935153973541242411e-01
2.542410612136301928e+00,2.511857356044075562e+00,2.935153973540688965e-01
2.547294827311727516e+00,2.510381125319595785e+00,2.935153973540696737e-01
3.441872457172070909e+00,9.153039217993504950e-01,8.114459984610710164e-01
3.459488733927925441e+00,9.161950168243713222e-01,8.114474148679001742e-01
3.452707888466638675e+00,9.235305463591818587e-01,8.114474092467436339e-01
3.452743860726696035e+00,9.234936591902142000e-01,8.114474092468766386e-01
-8.073865842568661577e-01,3.714705557200922659e+00,1.209122923502196834e+01
2.791182627401855854e-02,3.590147106292966406e+00,1.207925752919573448e+01
6.158190381882522324e-02,3.586092427313953834e+00,1.207925530195270092e+01
3.907450500495082690e-02,3.573993448105446724e+00,1.207925530987863283e+01
5.062112371116501280e-02,3.580108449696370432e+00,1.207925530986002549e+01
4.435122850088685231e-02,3.576787352277238430e+00,1.207925530986006102e+01
3.528885753086186572e+00,9.851984997353948614e-01,7.236153340177245319e+00
3.561724261764281696e+00,4.424797394652839055e-01,7.231197060691487266e+00
3.551283186989179441e+00,4.380981028607742189e-01,7.231196913870527432e+00
3.541485786455669249e+00,4.515744440301970308e-01,7.231196917144882441e+00
3.518188837274863978e+00,4.840146019840234626e-01,7.231196917180979788e+00
3.520681929296051837e+00,5.815133227931327253e-01,7.051076843570190711e+00
3.393230642692306454e+00,1.082338292198321561e+00,7.054450974074422120e+00
3.380637365438511122e+00,1.092794692415994584e+00,7.054451516641051967e+00
3.414150505867970420e+00,1.060191815818116945e+00,7.054451509463665282e+00
3.484797611807191053e+00,1.143531529293152715e+00,6.970786849303286736e+00
3.338120714183302695e+00,1.320754058054120161e+00,6.972685182344751986e+00
3.346665655233564518e+00,1.310373394631612287e+00,6.972684673386598142e+00
3.364930823576936625e+00,1.295284980538539799e+00,6.972684668548872367e+00
3.391203262825233988e+00,1.273623239459240164e+00,6.972684668517016959e+00
3.405381520878769663e+00,1.261933337997789728e+00,6.972684668516933471e+00
3.453714911834822043e+00,1.502016644033174364e+00,6.979715476599748669e+00
3.440793316748068431e+00,1.232077112326656732e+00,6.977786339090863876e+00
3.442106152798773522e+00,1.219380753081158675e+00,6.977785892783038513e+00
3.457965897908694686e+00,1.206064131262426953e+00,6.977785889595094382e+00
3.522983264727822750e+00,1.381400754727555080e+00,6.982804650108415778e+00
3.477961932204295614e+00,1.193062811006664115e+00,6.981419905107272506e+00
3.474461543659952412e+00,1.183416578936628216e+00,6.981419608940398369e+00
3.480361201981494457e+00,1.178354099006914124e+00,6.981419607369281799e+00
3.487808047057372018e+00,1.172103396559174504e+00,6.981419607360302315e+00
3.488786784500208960e+00,1.171281962604132421e+00,6.981419607360305868e+00
3.557423377218582594e+00,1.296931489621684808e+00,7.001021891447011036e+00
3.503256927882790972e+00,1.119169932569828774e+00,7.000139167815380148e+00
3.497703878479940354e+00,1.116642712546430882e+00,7.000139214154709855e+00
3.501110328445806275e+00,1.113608675046408036e+00,7.000139213406061600e+00
3.490657016955957648e+00,1.122720319157419766e+00,7.000139213418549389e+00
3.558501046070103868e+00,1.179574700999018733e+00,7.004143677547957303e+00
3.496521142597426302e+00,1.112408256373699444e+00,7.004068474875571049e+00
3.506393637209464842e+00,1.099061987470002721e+00,7.004067866930763664e+00
3.499616913954012976e+00,1.104977689518839457e+00,7.004067868434612265e+00
3.494679569451772938e+00,1.109315532200231269e+00,7.004067868439649125e+00
3.545957037310954796e+00,1.037961142550686278e+00,6.986958209132436259e+00
3.477764739080744238e+00,1.164983884943817660e+00,6.988061943839139367e+00
3.479070482862363090e+00,1.162911798904024518e+00,6.988061838552961369e+00
3.491524440865895418e+00,1.152306779662791048e+00,6.988061835226210938e+00
3.486873970206414430e+00,1.156262675650785665e+00,6.988061835231905938e+00
3.537573696190322359e+00,1.247703170683916563e+00,7.034725241237993920e+00
3.527650845380360778e+00,1.008839378598389569e+00,7.033294198827233501e+00
3.535441783010778494e+00,9.975842883062411293e-01,7.033293695330869788e+00
3.544651565824468609e+00,9.889724243163641182e-01,7.033293693213247266e+00
3.551365846676884708e+00,1.035110288735778594e+00,7.065400390269067188e+00
3.577427364784336206e+00,8.753813622836422725e-01,7.064120794632959388e+00
3.568938369970495739e+00,8.837161466268158572e-01,7.064121307448344211e+00
3.566434358196549859e+00,8.861999895184327070e-01,7.064121308145961287e+00
3.566872425009290470e+00,8.857658379214911060e-01,7.064121308145404399e+00
3.562808233345713393e+00,8.897939205028202458e-01,7.064121308145433709e+00
3.495655731881040840e+00,8.614152624776850731e-01,7.095477361837543739e+00
3.569487083201400068e+00,7.973041625884829120e-01,7.094694024996095472e+00
3.559941675583369491e+00,8.103653163933571824e-01,7.094694615879077126e+00
3.558586998393533207e+00,8.118199398151264568e-01,7.094694616215309502e+00
3.553535780356539497e+00,8.171422712241379616e-01,7.094694616222136041e+00
1.469370759673508831e+00,3.435611951874152137e+00,1.276829614077646013e+01
2.364458090428487758e+00,2.745863283173389124e+00,1.275945956031291750e+01
2.368395758586919086e+00,2.736448179418230708e+00,1.275945925175464346e+01
2.344896470150708900e+00,2.740973309743618191e+00,1.275945925536466774e+01
2.320232194417076510e+00,2.745795329618640590e+00,1.275945925538208670e+01
1.693611541738565762e+00,2.920637860944994557e+00,1.324155138492313810e+01
3.273082708805360230e+00,1.446693081086980692e+00,1.322781289762069434e+01
3.277261730788171512e+00,1.428238422531196372e+00,1.322781221248344075e+01
3.275262206724057545e+00,1.429658591410735591e+00,1.322781221283490538e+01
3.270514015082038650e+00,1.433353554470101487e+00,1.322781221283902831e+01
3.270566238769834211e+00,1.567964297963902576e+00,1.338089295271524293e+01
3.450690764359318763e+00,9.299420709209886837e-01,1.337669591777757105e+01
3.444613792147530162e+00,9.348263360206983119e-01,1.337669615499394737e+01
3.449292393578067273e+00,9.299032879865621881e-01,1.337669615402402457e+01
1.392401044932904064e+00,3.125846738274156156e+00,1.227844304314182722e+01
7.352086260817500829e-01,3.488637284633944180e+00,1.227810691620203265e+01
7.475943306647199194e-01,3.496779170529976444e+00,1.227810688828298424e+01
7.311285210804439050e-01,3.491931641579175682e+00,1.227810688833834085e+01
7.360872650107442849e-01,3.493402229773946654e+00,1.227810688833826624e+01
7.381202283384070695e-01,3.494005051066924938e+00,1.227810688833826802e+01
-5.118976054639479134e-01,3.524133191536140686e+00,1.191596423774324087e+01
-5.604676178640966011e-01,3.518819974384238325e+00,1.191596749561499102e+01
-5.608669001128876452e-01,3.518785519762698044e+00,1.191596749573468195e+01
-5.559749235899746900e-01,3.522509339821663588e+00,1.191596749572274661e+01
-1.154913970878984619e+00,3.371251219525677190e+00,1.174569865518050804e+01
-1.135472985959302461e+00,3.387451694605991825e+00,1.174570049621569723e+01
-1.136691658167508834e+00,3.386076127575182948e+00,1.174570049560416152e+01
-1.137231265400563629e+00,3.385496545622208142e+00,1.174570049560294649e+01
-1.137445328981328441e+00,3.385266819155375639e+00,1.174570049560294116e+01
-1.137097186455541920e+00,3.385640429874194890e+00,1.174570049560294116e+01
-1.161766040857142634e+00,3.375883489589049269e+00,1.174034121313585644e+01
-1.158450595535499561e+00,3.376031301469572643e+00,1.174034129466971521e+01
-1.157932017328023866e+00,3.376561792036805620e+00,1.174034129477889898e+01
-1.158136123365833603e+00,3.376340166142516086e+00,1.174034129477865385e+01
-1.157743189572842946e+00,3.376766400451457706e+00,1.174034129477865562e+01
-1.181660353239236905e+00,3.367327192052092855e+00,1.173511805141406228e+01
-1.177193979188857265e+00,3.368700868581136820e+00,1.173511820035537845e+01
-1.178127420405486347e+00,3.367644903958836089e+00,1.173511820012878815e+01
-1.177417739387516260e+00,3.368422620344846852e+00,1.173511820012955731e+01
-1.194649677538841992e+00,3.366267969347683131e+00,1.172999727884734433e+01
-1.189808843942537164e+00,3.367748287911473515e+00,1.172999746247707087e+01
-1.189325930721062630e+00,3.368247216061288185e+00,1.172999746262967591e+01
-1.189318233332969488e+00,3.368255443439020613e+00,1.172999746262968834e+01
-1.188583253414551066e+00,3.369069449636068025e+00,1.172999746262971676e+01
-1.189450841019906724e+00,3.368108575384703762e+00,1.172999746262971854e+01
-1.211995129121436587e+00,3.360208458022468037e+00,1.172484996758601383e+01
-1.207029041071866926e+00,3.361691613598517758e+00,1.172485017917424521e+01
-1.206817956941366621e+00,3.361889950365426927e+00,1.172485017923418127e+01
-1.206356012782111131e+00,3.362406627512482871e+00,1.172485017923482609e+01
-1.229108975552802852e+00,3.354368585074073206e+00,1.171971545808218096e+01
-1.223906097195673448e+00,3.355875911172078396e+00,1.171971576591537989e+01
-1.223489571984335278e+00,3.356298147276619570e+00,1.171971576608589771e+01
-1.223873929442991670e+00,3.355863223894035574e+00,1.171971576608514631e+01
-1.223298346551542348e+00,3.356514023048867035e+00,1.171971576608514987e+01
